-1.1123,-3.7513,-0.4812
-1.0621,-3.7775,-0.4976
-1.0077,-3.8081,-0.4885
-0.9535,-3.8353,-0.4646
-0.9042,-3.8600,-0.4579
-0.8545,-3.8840,-0.4483
-0.8101,-3.9052,-0.5065
-0.7686,-3.9317,-0.5323
-0.7268,-3.9543,-0.5242
-0.6901,-3.9770,-0.5687
-0.6463,-4.0057,-0.5762
-0.6024,-4.0341,-0.6021
-0.5534,-4.0696,-0.5999
-0.5042,-4.1012,-0.5986
-0.4604,-4.1330,-0.6239
-0.4164,-4.1644,-0.6425
-0.3722,-4.1990,-0.6552
-0.3275,-4.2327,-0.6684
-0.2779,-4.2735,-0.6623
-0.2280,-4.3103,-0.6630
-0.1833,-4.3474,-0.6846
-0.1334,-4.3876,-0.6787
-0.0883,-4.4240,-0.7064
-0.0435,-4.4643,-0.7240
0.0064,-4.5077,-0.7130
0.0566,-4.5508,-0.7085
0.1069,-4.5939,-0.7139
0.1520,-4.6335,-0.7398
0.1973,-4.6764,-0.7469
0.2480,-4.7223,-0.7229
0.2957,-4.7632,-0.7279
0.3398,-4.8042,-0.7602
0.3872,-4.8502,-0.7786
0.4295,-4.8927,-0.8068
0.4719,-4.9385,-0.8166
0.5191,-4.9880,-0.8089
0.5663,-5.0375,-0.7995
0.6105,-5.0820,-0.8111
0.6510,-5.1267,-0.8366
0.6952,-5.1759,-0.8317
0.7363,-5.2202,-0.8444
0.7740,-5.2646,-0.8720
0.8149,-5.3138,-0.8817
0.8553,-5.3633,-0.8858
0.8922,-5.4084,-0.9069
0.9295,-5.4581,-0.9101
0.9731,-5.5126,-0.8957
1.0131,-5.5626,-0.8961
1.0531,-5.6126,-0.8818
1.0980,-5.6656,-0.8554
1.1427,-5.7157,-0.8385
1.1877,-5.7654,-0.8272
1.2356,-5.8167,-0.8026
1.2870,-5.8682,-0.7333
1.3430,-5.9134,-0.6711
1.4019,-5.9595,-0.6499
1.4568,-5.9999,-0.6248
1.5083,-6.0362,-0.5653
1.5678,-6.0703,-0.5320
1.6232,-6.1038,-0.5418
1.6810,-6.1384,-0.4817
1.7436,-6.1667,-0.3995
1.8064,-6.1914,-0.3585
1.8614,-6.2109,-0.3396
1.9110,-6.2283,-0.3266
1.9692,-6.2474,-0.2936
2.0271,-6.2634,-0.2705
2.0851,-6.2795,-0.2095
2.1516,-6.2899,-0.1196
2.2094,-6.2945,-0.1062
2.2594,-6.3014,-0.1497
2.3169,-6.3107,-0.1272
2.3746,-6.3161,-0.0895
2.4246,-6.3203,-0.0759
2.4902,-6.3249,-0.0075
2.5559,-6.3213,0.0600
2.6059,-6.3180,0.0650
2.6559,-6.3148,0.0535
2.7217,-6.3118,0.1098
2.7876,-6.3003,0.1944
2.8376,-6.2890,0.2186
2.8876,-6.2781,0.2115
2.9458,-6.2657,0.2408
2.9954,-6.2516,0.2319
3.0456,-6.2421,0.2254
3.1034,-6.2268,0.2561
3.1614,-6.2118,0.2997
3.2235,-6.1897,0.3591
3.2811,-6.1669,0.3841
3.3308,-6.1464,0.3873
3.3807,-6.1263,0.3739
3.4384,-6.1041,0.4010
3.5007,-6.0754,0.4692
3.5550,-6.0450,0.5040
3.6096,-6.0153,0.5098
3.6715,-5.9799,0.5443
3.7332,-5.9405,0.6110
3.7867,-5.8992,0.6536
3.8405,-5.8584,0.6798
3.8974,-5.8097,0.7184
3.9512,-5.7616,0.7407
4.0018,-5.7143,0.7607
4.0513,-5.6663,0.8061
4.1038,-5.6079,0.8524
4.1505,-5.5528,0.8627
4.1977,-5.4982,0.9146
4.2429,-5.4328,1.0005
4.2796,-5.3705,1.0469
4.3109,-5.3151,1.0507
4.3429,-5.2600,1.0811
4.3733,-5.1981,1.1368
4.4002,-5.1364,1.1823
4.4238,-5.0747,1.2308
4.4439,-5.0130,1.2939
4.4557,-4.9622,1.2973
4.4722,-4.9121,1.2743
4.4899,-4.8502,1.3322
4.5012,-4.7927,1.3787
4.5109,-4.7427,1.3733
4.5227,-4.6854,1.3991
4.5307,-4.6280,1.4405
4.5358,-4.5853,1.3951
4.5458,-4.5431,1.3335
4.5598,-4.4863,1.3639
4.5697,-4.4292,1.3991
4.5783,-4.3792,1.3983
4.5871,-4.3292,1.3949
4.5961,-4.2792,1.3978
4.6033,-4.2370,1.3506
4.6164,-4.1886,1.3489
4.6271,-4.1313,1.3887
4.6361,-4.0813,1.3909
4.6453,-4.0313,1.3928
4.6526,-3.9898,1.3417
4.6645,-3.9489,1.2898
4.6788,-3.8989,1.2916
4.6953,-3.8416,1.3263
4.7076,-3.7838,1.3608
4.7182,-3.7338,1.3577
4.7292,-3.6838,1.3517
4.7405,-3.6338,1.3447
4.7522,-3.5838,1.3367
4.7644,-3.5338,1.3694
4.7764,-3.4655,1.4554
4.7802,-3.3968,1.5229
4.7826,-3.3363,1.5638
4.7811,-3.2761,1.5721
4.7824,-3.2261,1.5498
4.7836,-3.1568,1.6134
4.7765,-3.0871,1.6932
4.7675,-3.0263,1.7485
4.7547,-2.9655,1.7798
4.7417,-2.9047,1.8298
4.7207,-2.8375,1.8831
4.7004,-2.7768,1.8918
4.6802,-2.7158,1.9322
4.6519,-2.6483,1.9922
4.6197,-2.5808,2.0560
4.5862,-2.5238,2.0984
4.5532,-2.4666,2.1209
4.5163,-2.4097,2.1452
4.4795,-2.3528,2.1433
4.4364,-2.2858,2.2068
4.3855,-2.2254,2.2808
4.3350,-2.1679,2.3033
4.2866,-2.1155,2.3185
4.2381,-2.0633,2.3494
4.1798,-2.0072,2.3959
4.1264,-1.9602,2.4076
4.0686,-1.9069,2.4300
4.0070,-1.8572,2.4761
3.9558,-1.8183,2.4924
3.9046,-1.7795,2.4919
3.8535,-1.7406,2.4929
3.7964,-1.6974,2.5155
3.7391,-1.6579,2.5335
3.6882,-1.6221,2.5272
3.6375,-1.5862,2.5249
3.5870,-1.5504,2.5240
3.5366,-1.5146,2.5187
3.4804,-1.4738,2.5343
3.4242,-1.4365,2.5536
3.3804,-1.4071,2.5314
3.3302,-1.3707,2.5642
3.2699,-1.3351,2.5883
3.2196,-1.3024,2.5575
3.1635,-1.2648,2.5761
3.1072,-1.2311,2.5980
3.0511,-1.1969,2.6485
2.9908,-1.1685,2.6847
2.9404,-1.1425,2.6535
2.8842,-1.1120,2.6700
2.8279,-1.0851,2.6984
2.7780,-1.0615,2.7058
2.7278,-1.0385,2.7179
2.6842,-1.0192,2.6690
2.6349,-0.9910,2.6672
2.5687,-0.9599,2.7212
2.5190,-0.9392,2.6882
2.4801,-0.9167,2.6732
2.4200,-0.8891,2.7400
2.3597,-0.8656,2.7574
2.3102,-0.8447,2.7416
2.2607,-0.8238,2.7224
2.2213,-0.8051,2.6777
2.1723,-0.7796,2.7159
2.1123,-0.7557,2.7630
2.0524,-0.7318,2.7962
1.9921,-0.7124,2.8303
1.9320,-0.6931,2.8405
1.8754,-0.6762,2.8718
1.8251,-0.6635,2.8920
1.7856,-0.6533,2.8435
1.7358,-0.6361,2.8567
1.6748,-0.6208,2.8943
1.6248,-0.6081,2.8880
1.5853,-0.5977,2.8356
1.5358,-0.5800,2.8422
1.4751,-0.5636,2.8756
1.4145,-0.5469,2.9040
1.3536,-0.5342,2.9357
1.3036,-0.5238,2.9328
1.2536,-0.5130,2.9294
1.2036,-0.5022,2.9281
1.1536,-0.4913,2.9635
1.0829,-0.4805,3.0497
1.0124,-0.4783,3.0903
0.9519,-0.4738,3.1010
0.8910,-0.4734,-3.1280
0.8410,-0.4753,-3.1065
0.7910,-0.4769,-3.1365
0.7305,-0.4758,-3.1242
0.6695,-0.4790,-3.0618
0.6195,-0.4847,-3.0176
0.5596,-0.4927,-2.9723
0.5002,-0.5051,-2.9383
0.4502,-0.5153,-2.9423
0.4002,-0.5253,-2.9466
0.3502,-0.5350,-2.9521
0.3002,-0.5445,-2.9624
0.2607,-0.5512,-3.0173
0.2112,-0.5556,-3.0022
0.1522,-0.5664,-2.9663
0.1022,-0.5749,-2.9769
0.0522,-0.5831,-2.9833
0.0022,-0.5909,-2.9823
-0.0573,-0.6007,-2.9441
-0.1164,-0.6146,-2.9126
-0.1664,-0.6261,-2.9201
-0.2065,-0.6349,-2.9763
-0.2567,-0.6412,-2.9734
