-1.0100,-3.5200,3.0000
-0.9600,-3.5467,3.0000
-0.9100,-3.5733,3.0000
-0.8600,-3.5967,3.0000
-0.8100,-3.6200,3.0000
-0.7600,-3.6433,3.0000
-0.7100,-3.6667,3.0000
-0.6600,-3.6933,3.0000
-0.6100,-3.7167,3.0000
-0.5600,-3.7433,3.0000
-0.5100,-3.7733,3.0000
-0.4600,-3.8033,3.0000
-0.4100,-3.8367,3.0000
-0.3600,-3.8667,3.0000
-0.3100,-3.9000,3.0000
-0.2600,-3.9333,3.0000
-0.2100,-3.9700,3.0000
-0.1600,-4.0067,3.0000
-0.1100,-4.0467,3.0000
-0.0600,-4.0833,3.0000
-0.0100,-4.1233,3.0000
0.0400,-4.1633,3.0000
0.0900,-4.2033,3.0000
0.1400,-4.2467,3.0000
0.1900,-4.2900,3.0000
0.2400,-4.3333,3.0000
0.2900,-4.3767,3.0000
0.3400,-4.4200,3.0000
0.3900,-4.4667,3.0000
0.4400,-4.5133,3.0000
0.4900,-4.5600,3.0000
0.5367,-4.6067,3.0000
0.5833,-4.6533,3.0000
0.6300,-4.7000,3.0000
0.6767,-4.7500,3.0000
0.7233,-4.8000,3.0000
0.7700,-4.8500,3.0000
0.8167,-4.9000,3.0000
0.8600,-4.9500,3.0000
0.9033,-5.0000,3.0000
0.9467,-5.0500,3.0000
0.9867,-5.1000,3.0000
1.0267,-5.1500,3.0000
1.0667,-5.2000,3.0000
1.1067,-5.2500,3.0000
1.1433,-5.3000,3.0000
1.1833,-5.3500,3.0000
1.2233,-5.4000,3.0000
1.2633,-5.4500,3.0000
1.3033,-5.5000,3.0000
1.3433,-5.5467,3.0000
1.3833,-5.5933,3.0000
1.4233,-5.6367,3.0000
1.4667,-5.6800,3.0000
1.5100,-5.7200,3.0000
1.5533,-5.7567,3.0000
1.6000,-5.7900,3.0000
1.6467,-5.8233,3.0000
1.6933,-5.8533,3.0000
1.7400,-5.8800,3.0000
1.7900,-5.9067,3.0000
1.8400,-5.9300,3.0000
1.8900,-5.9500,3.0000
1.9400,-5.9667,3.0000
1.9900,-5.9833,3.0000
2.0400,-6.0000,3.0000
2.0900,-6.0133,3.0000
2.1400,-6.0267,3.0000
2.1900,-6.0367,3.0000
2.2400,-6.0433,3.0000
2.2900,-6.0500,3.0000
2.3400,-6.0567,3.0000
2.3900,-6.0600,3.0000
2.4400,-6.0633,3.0000
2.4900,-6.0667,3.0000
2.5400,-6.0633,3.0000
2.5900,-6.0600,3.0000
2.6400,-6.0567,3.0000
2.6900,-6.0533,3.0000
2.7400,-6.0433,3.0000
2.7900,-6.0333,3.0000
2.8400,-6.0233,3.0000
2.8900,-6.0133,3.0000
2.9400,-6.0000,3.0000
2.9900,-5.9900,3.0000
3.0400,-5.9767,3.0000
3.0900,-5.9633,3.0000
3.1400,-5.9467,3.0000
3.1900,-5.9267,3.0000
3.2400,-5.9067,3.0000
3.2900,-5.8867,3.0000
3.3400,-5.8667,3.0000
3.3900,-5.8433,3.0000
3.4400,-5.8167,3.0000
3.4900,-5.7900,3.0000
3.5400,-5.7600,3.0000
3.5900,-5.7267,3.0000
3.6400,-5.6900,3.0000
3.6900,-5.6533,3.0000
3.7400,-5.6133,3.0000
3.7867,-5.5733,3.0000
3.8333,-5.5300,3.0000
3.8800,-5.4867,3.0000
3.9233,-5.4433,3.0000
3.9633,-5.3967,3.0000
4.0033,-5.3500,3.0000
4.0400,-5.3000,3.0000
4.0733,-5.2500,3.0000
4.1033,-5.2000,3.0000
4.1333,-5.1500,3.0000
4.1600,-5.1000,3.0000
4.1833,-5.0500,3.0000
4.2033,-5.0000,3.0000
4.2200,-4.9500,3.0000
4.2333,-4.9000,3.0000
4.2500,-4.8500,3.0000
