-1.2146,-3.9826,-0.4725
-1.1641,-4.0084,-0.5046
-1.1055,-4.0429,-0.5093
-1.0469,-4.0738,-0.4901
-0.9983,-4.1000,-0.4792
-0.9490,-4.1247,-0.4614
-0.9102,-4.1438,-0.5629
-0.8772,-4.1700,-0.6258
-0.8437,-4.1919,-0.6210
-0.8203,-4.2107,-0.6485
-0.7827,-4.2381,-0.6211
-0.7447,-4.2648,-0.6435
-0.6969,-4.3025,-0.6349
-0.6485,-4.3357,-0.6362
-0.6108,-4.3661,-0.6687
-0.5728,-4.3955,-0.6820
-0.5345,-4.4280,-0.6830
-0.4950,-4.4588,-0.6842
-0.4458,-4.5003,-0.6705
-0.3960,-4.5373,-0.6729
-0.3565,-4.5715,-0.6954
-0.3068,-4.6118,-0.6831
-0.2666,-4.6447,-0.7208
-0.2270,-4.6819,-0.7348
-0.1772,-4.7254,-0.7120
-0.1268,-4.7683,-0.7028
-0.0762,-4.8111,-0.7137
-0.0359,-4.8470,-0.7484
0.0046,-4.8861,-0.7426
0.0560,-4.9314,-0.6924
0.1014,-4.9663,-0.6800
0.1430,-5.0018,-0.7325
0.1911,-5.0470,-0.7712
0.2291,-5.0854,-0.8115
0.2671,-5.1271,-0.8130
0.3148,-5.1760,-0.7980
0.3625,-5.2250,-0.7773
0.4042,-5.2640,-0.7788
0.4420,-5.3034,-0.8146
0.4870,-5.3517,-0.8043
0.5259,-5.3905,-0.8061
0.5614,-5.4293,-0.8455
0.6031,-5.4776,-0.8673
0.6440,-5.5267,-0.8746
0.6776,-5.5668,-0.8962
0.7156,-5.6162,-0.9040
0.7629,-5.6751,-0.8954
0.8029,-5.7251,-0.8961
0.8429,-5.7751,-0.8687
0.8927,-5.8313,-0.8350
0.9421,-5.8847,-0.8186
0.9920,-5.9374,-0.8140
1.0479,-5.9967,-0.8009
1.1074,-6.0564,-0.7101
1.1759,-6.1068,-0.6366
1.2505,-6.1623,-0.6425
1.3136,-6.2098,-0.6284
1.3699,-6.2490,-0.5420
1.4422,-6.2873,-0.5225
1.5064,-6.3276,-0.5688
1.5719,-6.3702,-0.4943
1.6471,-6.4034,-0.3931
1.7228,-6.4328,-0.3637
1.7828,-6.4551,-0.3557
1.8320,-6.4734,-0.3308
1.8983,-6.4948,-0.2952
1.9642,-6.5136,-0.2779
